State_UT_Code,District_Code,education_index,employment_rate,unemployment_rate,skill_rate,informal_rate,count,sector_share_A_Agriculture,sector_share_B_Mining,sector_share_C_Manufacturing,sector_share_D_Electricity,sector_share_E_Water_Waste,sector_share_F_Construction,sector_share_G_Trade,sector_share_H_Transport,sector_share_I_Accommodation,sector_share_J_Information,sector_share_K_Finance,sector_share_L_RealEstate,sector_share_M_Professional,sector_share_N_Admin,sector_share_O_Public,sector_share_P_Education,sector_share_Q_Health,sector_share_R_Arts,sector_share_S_OtherServices,sector_share_T_Households,sector_share_Unknown,State
2,9,7.348214285714286,0.5513392857142857,0.027901785714285716,0.6997767857142857,0.15401785714285715,896,0.21205357142857142,0.0,0.15848214285714285,0.004464285714285714,0.004464285714285714,0.0390625,0.03571428571428571,0.03794642857142857,0.015625,0.0011160714285714285,0.0033482142857142855,0.004464285714285714,0.0033482142857142855,0.0011160714285714285,0.005580357142857143,0.010044642857142858,0.004464285714285714,0.0,0.008928571428571428,0.0011160714285714285,0.4486607142857143,Himachal Pradesh
2,10,6.620490620490621,0.48917748917748916,0.01875901875901876,0.6955266955266955,0.09379509379509379,693,0.2712842712842713,0.0,0.03463203463203463,0.001443001443001443,0.008658008658008658,0.05483405483405483,0.020202020202020204,0.017316017316017316,0.01875901875901876,0.001443001443001443,0.001443001443001443,0.0,0.0,0.005772005772005772,0.007215007215007215,0.03751803751803752,0.004329004329004329,0.0,0.001443001443001443,0.002886002886002886,0.5108225108225108,Himachal Pradesh
2,11,8.644955300127714,0.5427841634738186,0.04853128991060025,0.7215836526181354,0.09323116219667944,783,0.30395913154533843,0.0,0.022988505747126436,0.006385696040868455,0.006385696040868455,0.04086845466155811,0.038314176245210725,0.0140485312899106,0.016602809706257982,0.007662835249042145,0.001277139208173691,0.002554278416347382,0.002554278416347382,0.001277139208173691,0.02937420178799489,0.033205619412515965,0.006385696040868455,0.0,0.006385696040868455,0.002554278416347382,0.45721583652618136,Himachal Pradesh
2,12,7.166666666666667,0.5625,0.020833333333333332,0.6458333333333334,0.020833333333333332,48,0.4166666666666667,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.020833333333333332,0.0,0.4375,Himachal Pradesh
3,1,6.3488,0.3776,0.0336,0.6672,0.1696,625,0.0784,0.0,0.0624,0.0016,0.0048,0.0752,0.0544,0.016,0.0096,0.0,0.0032,0.0,0.0,0.0048,0.0096,0.0192,0.0016,0.0,0.008,0.0288,0.6224,Punjab
3,2,8.452380952380953,0.3761904761904762,0.014285714285714285,0.7,0.19047619047619047,210,0.04285714285714286,0.0,0.08571428571428572,0.009523809523809525,0.0,0.03333333333333333,0.0761904761904762,0.0,0.004761904761904762,0.009523809523809525,0.004761904761904762,0.0,0.009523809523809525,0.009523809523809525,0.004761904761904762,0.047619047619047616,0.0,0.0,0.02857142857142857,0.009523809523809525,0.6238095238095238,Punjab
3,3,7.267774086378737,0.3654485049833887,0.013289036544850499,0.6857142857142857,0.18870431893687709,1505,0.023255813953488372,0.000664451827242525,0.08770764119601329,0.000664451827242525,0.0026578073089701,0.04784053156146179,0.08172757475083056,0.015946843853820596,0.014617940199335547,0.0019933554817275745,0.003986710963455149,0.0033222591362126247,0.004651162790697674,0.0026578073089701,0.008637873754152824,0.015946843853820596,0.011960132890365448,0.0019933554817275745,0.01727574750830565,0.017940199335548173,0.6345514950166113,Punjab
3,4,7.406050955414012,0.36942675159235666,0.027070063694267517,0.6815286624203821,0.15127388535031847,628,0.09394904458598727,0.0015923566878980893,0.06687898089171974,0.011146496815286623,0.0015923566878980893,0.06050955414012739,0.05573248407643312,0.01592356687898089,0.0031847133757961785,0.006369426751592357,0.0031847133757961785,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.006369426751592357,0.012738853503184714,0.0031847133757961785,0.0,0.01592356687898089,0.006369426751592357,0.6305732484076433,Punjab
3,5,6.891089108910891,0.42574257425742573,0.0297029702970297,0.6435643564356436,0.19141914191419143,303,0.13861386138613863,0.0,0.04950495049504951,0.0,0.0,0.07920792079207921,0.052805280528052806,0.033003300330033,0.0033003300330033004,0.0,0.006600660066006601,0.0,0.0033003300330033004,0.0033003300330033004,0.0,0.026402640264026403,0.009900990099009901,0.0,0.006600660066006601,0.013201320132013201,0.5742574257425742,Punjab
3,6,6.765625,0.40625,0.01953125,0.71875,0.23046875,256,0.08203125,0.0,0.078125,0.0,0.00390625,0.0625,0.0546875,0.0234375,0.01171875,0.00390625,0.00390625,0.0,0.00390625,0.0,0.0078125,0.03125,0.0,0.00390625,0.01171875,0.0234375,0.59375,Punjab
3,7,7.204585537918871,0.4132863021751911,0.01352145796590241,0.7101704879482658,0.2639623750734862,1701,0.05173427395649618,0.0,0.1646090534979424,0.0005878894767783657,0.001763668430335097,0.03115814226925338,0.05761316872427984,0.023515579071134628,0.007054673721340388,0.0023515579071134627,0.004703115814226925,0.0023515579071134627,0.005291005291005291,0.003527336860670194,0.0011757789535567313,0.014697236919459141,0.00823045267489712,0.0011757789535567313,0.01646090534979424,0.015285126396237508,0.586713697824809,Punjab
3,8,6.591695501730104,0.4913494809688581,0.020761245674740483,0.7231833910034602,0.1972318339100346,289,0.17647058823529413,0.0,0.06228373702422145,0.0,0.0,0.08650519031141868,0.05190311418685121,0.01730103806228374,0.01384083044982699,0.0,0.0034602076124567475,0.0,0.0034602076124567475,0.0034602076124567475,0.0034602076124567475,0.01730103806228374,0.0,0.0,0.031141868512110725,0.020761245674740483,0.5086505190311419,Punjab
3,9,6.875586854460094,0.40375586854460094,0.014084507042253521,0.6901408450704225,0.15023474178403756,426,0.11971830985915492,0.0,0.03990610328638498,0.002347417840375587,0.007042253521126761,0.02112676056338028,0.06807511737089202,0.018779342723004695,0.025821596244131457,0.011737089201877934,0.007042253521126761,0.0,0.004694835680751174,0.0,0.007042253521126761,0.03051643192488263,0.011737089201877934,0.0,0.01643192488262911,0.011737089201877934,0.596244131455399,Punjab
3,10,7.635294117647059,0.34411764705882353,0.014705882352941176,0.6705882352941176,0.15,340,0.07352941176470588,0.0,0.03823529411764706,0.0,0.0029411764705882353,0.041176470588235294,0.10294117647058823,0.029411764705882353,0.0029411764705882353,0.0029411764705882353,0.0029411764705882353,0.0029411764705882353,0.0029411764705882353,0.0029411764705882353,0.0058823529411764705,0.026470588235294117,0.0,0.0,0.0058823529411764705,0.0,0.6558823529411765,Punjab
3,11,5.081081081081081,0.41621621621621624,0.021621621621621623,0.6054054054054054,0.23783783783783785,185,0.06486486486486487,0.0,0.06486486486486487,0.0,0.0,0.11891891891891893,0.043243243243243246,0.02702702702702703,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.010810810810810811,0.02702702702702703,0.010810810810810811,0.0,0.021621621621621623,0.021621621621621623,0.5837837837837838,Punjab
3,12,6.845905172413793,0.3577586206896552,0.014008620689655173,0.6853448275862069,0.13900862068965517,928,0.10668103448275862,0.0,0.059267241379310345,0.003232758620689655,0.0,0.04202586206896552,0.052801724137931036,0.016163793103448277,0.011853448275862068,0.0010775862068965517,0.007543103448275862,0.0,0.007543103448275862,0.00646551724137931,0.005387931034482759,0.020474137931034482,0.007543103448275862,0.0,0.009698275862068966,0.0,0.6422413793103449,Punjab
3,13,6.755411255411255,0.3398268398268398,0.010822510822510822,0.7186147186147186,0.11904761904761904,462,0.09523809523809523,0.0,0.0670995670995671,0.0021645021645021645,0.004329004329004329,0.0367965367965368,0.06060606060606061,0.008658008658008658,0.0,0.0,0.0021645021645021645,0.0,0.004329004329004329,0.004329004329004329,0.01948051948051948,0.010822510822510822,0.008658008658008658,0.006493506493506494,0.008658008658008658,0.0,0.6601731601731602,Punjab
3,14,7.38013698630137,0.4195205479452055,0.03424657534246575,0.7243150684931506,0.1695205479452055,584,0.053082191780821915,0.0,0.07534246575342465,0.010273972602739725,0.0017123287671232876,0.04965753424657534,0.09246575342465753,0.018835616438356163,0.0136986301369863,0.003424657534246575,0.008561643835616438,0.0017123287671232876,0.011986301369863013,0.011986301369863013,0.017123287671232876,0.025684931506849314,0.00684931506849315,0.0,0.011986301369863013,0.005136986301369863,0.5804794520547946,Punjab
3,15,6.810173697270471,0.4032258064516129,0.022332506203473945,0.6885856079404467,0.23200992555831265,806,0.05583126550868486,0.0,0.0880893300248139,0.0,0.0,0.05334987593052109,0.07816377171215881,0.028535980148883373,0.016129032258064516,0.0,0.0024813895781637717,0.0037220843672456576,0.0024813895781637717,0.0,0.007444168734491315,0.019851116625310174,0.008684863523573201,0.0012406947890818859,0.008684863523573201,0.028535980148883373,0.5967741935483871,Punjab
3,16,5.579787234042553,0.3776595744680851,0.02925531914893617,0.6728723404255319,0.23670212765957446,376,0.09308510638297872,0.0,0.061170212765957445,0.0026595744680851063,0.0026595744680851063,0.047872340425531915,0.0425531914893617,0.018617021276595744,0.015957446808510637,0.0,0.0026595744680851063,0.0,0.0,0.0026595744680851063,0.005319148936170213,0.02127659574468085,0.007978723404255319,0.005319148936170213,0.013297872340425532,0.034574468085106384,0.6223404255319149,Punjab
3,17,6.7105263157894735,0.40225563909774437,0.007518796992481203,0.6541353383458647,0.18045112781954886,266,0.09398496240601503,0.0,0.041353383458646614,0.0037593984962406013,0.0037593984962406013,0.08646616541353383,0.06015037593984962,0.022556390977443608,0.018796992481203006,0.0,0.0037593984962406013,0.0,0.0,0.0,0.018796992481203006,0.015037593984962405,0.0037593984962406013,0.0037593984962406013,0.018796992481203006,0.007518796992481203,0.5977443609022557,Punjab
3,18,8.242902208201892,0.41009463722397477,0.03785488958990536,0.7602523659305994,0.22082018927444794,634,0.022082018927444796,0.0,0.09936908517350158,0.0,0.0031545741324921135,0.04100946372239748,0.055205047318611984,0.03470031545741325,0.025236593059936908,0.012618296529968454,0.007886435331230283,0.00473186119873817,0.012618296529968454,0.014195583596214511,0.006309148264984227,0.022082018927444796,0.011041009463722398,0.0031545741324921135,0.026813880126182965,0.007886435331230283,0.5899053627760252,Punjab
3,19,6.374172185430464,0.4139072847682119,0.02097130242825607,0.7141280353200883,0.2163355408388521,906,0.13245033112582782,0.0,0.07947019867549669,0.0033112582781456954,0.0,0.06622516556291391,0.05077262693156733,0.019867549668874173,0.005518763796909493,0.0011037527593818985,0.002207505518763797,0.0,0.006622516556291391,0.0011037527593818985,0.00772626931567329,0.016556291390728478,0.004415011037527594,0.0,0.008830022075055188,0.00772626931567329,0.5860927152317881,Punjab
3,20,6.225519287833828,0.4421364985163205,0.01483679525222552,0.7032640949554896,0.26706231454005935,337,0.09198813056379822,0.0,0.12166172106824925,0.0,0.005934718100890208,0.08902077151335312,0.02373887240356083,0.026706231454005934,0.02373887240356083,0.011869436201780416,0.002967359050445104,0.002967359050445104,0.002967359050445104,0.002967359050445104,0.002967359050445104,0.011869436201780416,0.005934718100890208,0.0,0.008902077151335312,0.005934718100890208,0.5578635014836796,Punjab
3,21,8.0,0.3869565217391304,0.034782608695652174,0.7130434782608696,0.17391304347826086,230,0.05652173913043478,0.0,0.08695652173913043,0.004347826086956522,0.0,0.05652173913043478,0.05652173913043478,0.013043478260869565,0.013043478260869565,0.0,0.0,0.0,0.0,0.004347826086956522,0.02608695652173913,0.021739130434782608,0.004347826086956522,0.004347826086956522,0.013043478260869565,0.02608695652173913,0.6130434782608696,Punjab
3,22,6.263839811542992,0.46054181389870436,0.028268551236749116,0.7302709069493521,0.26030624263839813,849,0.2143698468786808,0.0,0.038869257950530034,0.001177856301531213,0.008244994110718492,0.038869257950530034,0.050647820965842166,0.027090694935217905,0.008244994110718492,0.002355712603062426,0.007067137809187279,0.002355712603062426,0.0035335689045936395,0.0,0.007067137809187279,0.02237926972909305,0.004711425206124852,0.004711425206124852,0.01060070671378092,0.008244994110718492,0.5394581861012956,Punjab
4,1,9.115156017830609,0.4294205052005943,0.04309063893016345,0.7652303120356612,0.19539375928677563,1346,0.0,0.0,0.05423476968796434,0.0007429420505200594,0.0014858841010401188,0.0237741456166419,0.06835066864784546,0.02600297176820208,0.0237741456166419,0.03714710252600297,0.022288261515601784,0.0029717682020802376,0.017087667161961365,0.005200594353640416,0.03789004457652303,0.023031203566121844,0.01634472511144131,0.006686478454680535,0.01411589895988113,0.048291233283803865,0.5705794947994056,Chandigarh
5,1,5.6118143459915615,0.3628691983122363,0.016877637130801686,0.679324894514768,0.08016877637130802,237,0.2109704641350211,0.0,0.004219409282700422,0.0,0.0,0.05485232067510549,0.02531645569620253,0.02531645569620253,0.004219409282700422,0.004219409282700422,0.0,0.0,0.0,0.0,0.008438818565400843,0.012658227848101266,0.008438818565400843,0.0,0.0,0.004219409282700422,0.6371308016877637,Uttarakhand
5,2,7.337777777777778,0.3288888888888889,0.0044444444444444444,0.7955555555555556,0.09333333333333334,225,0.10222222222222223,0.0,0.03111111111111111,0.0044444444444444444,0.008888888888888889,0.035555555555555556,0.03111111111111111,0.044444444444444446,0.013333333333333334,0.0,0.0,0.0,0.0,0.008888888888888889,0.008888888888888889,0.022222222222222223,0.013333333333333334,0.0,0.0044444444444444444,0.0,0.6711111111111111,Uttarakhand
5,3,6.4,0.26666666666666666,0.0,0.6333333333333333,0.016666666666666666,60,0.13333333333333333,0.0,0.0,0.0,0.016666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.03333333333333333,0.0,0.7333333333333333,Uttarakhand
5,4,7.172335600907029,0.36961451247165533,0.009070294784580499,0.6689342403628118,0.09297052154195011,441,0.1564625850340136,0.0,0.018140589569160998,0.013605442176870748,0.0,0.02040816326530612,0.013605442176870748,0.011337868480725623,0.047619047619047616,0.0,0.0022675736961451248,0.0,0.0022675736961451248,0.006802721088435374,0.011337868480725623,0.036281179138321996,0.02040816326530612,0.0,0.006802721088435374,0.0022675736961451248,0.6303854875283447,Uttarakhand
5,5,7.449725776965265,0.34064594759293115,0.019500304692260818,0.7020109689213894,0.1340645947592931,1641,0.061547836684948204,0.0006093845216331506,0.04875076173065204,0.0018281535648994515,0.001218769043266301,0.04692260816575259,0.044485070079219986,0.018890920170627667,0.026203534430225474,0.003656307129798903,0.006703229737964655,0.001218769043266301,0.007921998781230956,0.007921998781230956,0.009750152346130409,0.020719073735527116,0.01340645947592931,0.0,0.010359536867763558,0.008531383302864107,0.6593540524070689,Uttarakhand
5,6,7.648571428571429,0.32,0.014285714285714285,0.6742857142857143,0.11714285714285715,350,0.12571428571428572,0.002857142857142857,0.017142857142857144,0.002857142857142857,0.0,0.017142857142857144,0.03428571428571429,0.0,0.03142857142857143,0.005714285714285714,0.0,0.0,0.0,0.0,0.008571428571428572,0.02857142857142857,0.005714285714285714,0.0,0.04,0.0,0.68,Uttarakhand
